INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER
5711,2024-10-02,31,PUBLIC,8886.2,1777.24,10663.44,444.31,1332.93,8886.2,444.31,20,2024-10-04,,2024-11-01,Consulting IT,PO-56514-gI,2024,PAID,2024-11-05,FAC-2024-96680
5715,2024-02-01,61,PRIVE,2871.72,574.34,3446.06,0.0,0.0,3446.06,717.93,4,2024-02-03,2024-02-04,2024-04-30,Développement logiciel,PO-56999-Iq,2024,PAID,2024-04-24,FAC-2024-60277
5716,2023-09-19,22,PUBLIC,7588.8,1517.76,9106.56,379.44,1138.32,7588.8,632.4,12,2023-09-19,,2023-12-03,Licence logicielle,PO-89316-BH,2023,PAID,2023-12-04,FAC-2023-45578
5719,2024-08-20,81,PUBLIC,18377.2,3675.44,22052.64,918.86,2756.58,18377.2,1837.72,10,2024-08-20,2024-08-21,2024-10-27,Maintenance SaaS,PO-43123-wv,2024,PAID,2024-10-26,FAC-2024-00146
5721,2024-06-04,90,PRIVE,25978.95,5195.79,31174.74,0.0,0.0,31174.74,1731.93,15,2024-06-05,2024-06-08,2024-08-23,Développement logiciel,PO-78062-OJ,2024,PAID,2024-08-30,FAC-2024-57628
5724,2024-01-04,93,PRIVE,18655.32,3731.06,22386.38,0.0,0.0,22386.38,1554.61,12,2024-01-05,2024-01-07,2024-04-03,Maintenance SaaS,PO-46574-cu,2024,PAID,2024-03-31,FAC-2024-40506
5729,2024-10-31,14,PRIVE,28803.45,5760.69,34564.14,0.0,0.0,34564.14,1920.23,15,2024-11-01,,2024-12-03,Formation technique,PO-81772-TA,2024,PAID,2024-12-05,FAC-2024-65034
5732,2025-07-13,83,PRIVE,988.8,197.76,1186.56,0.0,0.0,1186.56,82.4,12,2025-07-15,2025-07-18,2025-08-27,Maintenance SaaS,PO-43287-KW,2025,PAID,2025-09-09,FAC-2025-77832
5734,2023-09-22,44,PUBLIC,2094.1,418.82,2512.92,104.7,314.12,2094.1,209.41,10,2023-09-23,,2023-11-22,Maintenance SaaS,PO-55134-Kc,2023,PAID,2023-11-26,FAC-2023-07819
5736,2024-12-06,82,PUBLIC,11900.46,2380.09,14280.55,595.02,1785.07,11900.46,1983.41,6,2024-12-06,,2025-01-09,Maintenance SaaS,PO-27556-TV,2024,PAID,2025-01-01,FAC-2024-94559
5738,2023-11-12,88,PRIVE,11466.4,2293.28,13759.68,0.0,0.0,13759.68,716.65,16,2023-11-14,2023-11-17,2024-01-10,Hébergement cloud,PO-11436-VL,2023,PAID,2024-01-02,FAC-2023-63835
5741,2024-10-08,17,PRIVE,22307.25,4461.45,26768.7,0.0,0.0,26768.7,1487.15,15,2024-10-10,,2024-12-10,Hébergement cloud,PO-71703-MS,2024,PAID,2024-12-12,FAC-2024-33674
5747,2024-05-12,17,PRIVE,19011.24,3802.25,22813.49,0.0,0.0,22813.49,1056.18,18,2024-05-13,,2024-07-23,Maintenance SaaS,PO-43128-he,2024,PAID,2024-07-20,FAC-2024-82628
5748,2024-05-09,100,PRIVE,1663.47,332.69,1996.16,0.0,0.0,1996.16,554.49,3,2024-05-09,2024-05-12,2024-07-27,Consulting IT,PO-36559-mM,2024,PAID,2024-07-27,FAC-2024-83422
5751,2024-10-09,11,PUBLIC,11719.8,2343.96,14063.76,585.99,1757.97,11719.8,781.32,15,2024-10-10,2024-10-12,2024-12-01,Hébergement cloud,PO-55903-XK,2024,PAID,2024-11-18,FAC-2024-29773
5752,2024-07-28,63,PUBLIC,3815.42,763.08,4578.5,190.77,572.31,3815.42,545.06,7,2024-07-30,2024-08-02,2024-10-16,Maintenance SaaS,PO-26061-ey,2024,PAID,2024-10-22,FAC-2024-58577
5757,2024-06-15,74,PUBLIC,7060.08,1412.02,8472.1,353.0,1059.01,7060.09,1765.02,4,2024-06-15,2024-06-16,2024-08-01,Consulting IT,PO-13357-Hg,2024,PAID,2024-07-26,FAC-2024-55051
5760,2024-05-18,14,PRIVE,15548.13,3109.63,18657.76,0.0,0.0,18657.76,1196.01,13,2024-05-18,2024-05-20,2024-07-11,Maintenance SaaS,PO-27336-bj,2024,PAID,2024-07-02,FAC-2024-92499
5761,2024-10-02,83,PRIVE,13365.45,2673.09,16038.54,0.0,0.0,16038.54,1909.35,7,2024-10-03,2024-10-03,2024-11-19,Formation technique,PO-38388-gp,2024,PAID,2024-11-12,FAC-2024-65449
5762,2024-02-23,56,PRIVE,10701.42,2140.28,12841.7,0.0,0.0,12841.7,1783.57,6,2024-02-24,2024-02-26,2024-04-11,Maintenance SaaS,PO-08782-TK,2024,PAID,2024-04-08,FAC-2024-00821
5763,2023-09-12,54,PRIVE,1725.6,345.12,2070.72,0.0,0.0,2070.72,431.4,4,2023-09-12,2023-09-14,2023-10-24,Licence logicielle,PO-86716-rO,2023,PAID,2023-11-04,FAC-2023-54754
5764,2025-03-27,30,PRIVE,1953.3,390.66,2343.96,0.0,0.0,2343.96,130.22,15,2025-03-27,2025-04-01,2025-06-21,Licence logicielle,PO-29916-sT,2025,PAID,2025-06-06,FAC-2025-95317
5767,2025-01-22,17,PRIVE,3449.82,689.96,4139.78,0.0,0.0,4139.78,574.97,6,2025-01-24,2025-01-25,2025-04-17,Licence logicielle,PO-93696-hw,2025,PAID,2025-04-16,FAC-2025-08038
5769,2024-03-10,17,PRIVE,26591.1,5318.22,31909.32,0.0,0.0,31909.32,1772.74,15,2024-03-12,2024-03-12,2024-04-17,Développement logiciel,PO-37331-Fb,2024,PAID,2024-04-10,FAC-2024-44316
5771,2023-12-16,82,PUBLIC,7002.24,1400.45,8402.69,350.11,1050.34,7002.24,875.28,8,2023-12-17,2023-12-18,2024-02-17,Maintenance SaaS,PO-82626-Zz,2023,PAID,2024-02-15,FAC-2023-68571
5772,2024-08-12,66,PRIVE,5663.67,1132.73,6796.4,0.0,0.0,6796.4,1887.89,3,2024-08-14,2024-08-15,2024-10-25,Maintenance SaaS,PO-56946-Fe,2024,PAID,2024-10-18,FAC-2024-21382
5774,2025-03-26,25,PUBLIC,9368.28,1873.66,11241.94,468.41,1405.24,9368.29,1561.38,6,2025-03-28,2025-03-27,2025-06-17,Hébergement cloud,PO-91712-AO,2025,PAID,2025-06-07,FAC-2025-36223
5775,2025-05-13,55,PUBLIC,25926.45,5185.29,31111.74,1296.32,3888.97,25926.45,1364.55,19,2025-05-15,,2025-06-26,Développement logiciel,PO-12915-MJ,2025,PAID,2025-06-30,FAC-2025-28636
5784,2024-01-16,3,PRIVE,1343.4,268.68,1612.08,0.0,0.0,1612.08,223.9,6,2024-01-16,,2024-02-19,Licence logicielle,PO-66950-vO,2024,PAID,2024-02-26,FAC-2024-41766
5785,2024-09-09,51,PUBLIC,10246.6,2049.32,12295.92,512.33,1536.99,10246.6,1024.66,10,2024-09-11,2024-09-12,2024-10-18,Maintenance SaaS,PO-11028-dn,2024,PAID,2024-10-18,FAC-2024-03941
5786,2024-12-07,86,PRIVE,16030.2,3206.04,19236.24,0.0,0.0,19236.24,1603.02,10,2024-12-09,2024-12-10,2025-02-28,Licence logicielle,PO-05679-EO,2024,PAID,2025-02-16,FAC-2024-51253
5788,2023-11-12,12,PRIVE,2574.72,514.94,3089.66,0.0,0.0,3089.66,143.04,18,2023-11-12,2023-11-14,2024-01-13,Formation technique,PO-05291-jf,2023,PAID,2024-01-21,FAC-2023-14626
5793,2025-06-20,83,PRIVE,5889.94,1177.99,7067.93,0.0,0.0,7067.93,841.42,7,2025-06-21,2025-06-25,2025-07-29,Développement logiciel,PO-90150-oz,2025,PAID,2025-07-15,FAC-2025-31496
5797,2023-09-26,36,PUBLIC,1286.37,257.27,1543.64,64.32,192.96,1286.36,142.93,9,2023-09-26,2023-09-28,2023-12-18,Formation technique,PO-50510-vn,2023,PAID,2023-12-21,FAC-2023-75170
5798,2023-08-04,79,PUBLIC,7783.8,1556.76,9340.56,389.19,1167.57,7783.8,648.65,12,2023-08-05,2023-08-06,2023-10-14,Hébergement cloud,PO-21198-Pl,2023,PAID,2023-10-25,FAC-2023-98645
5800,2024-07-28,14,PRIVE,9074.32,1814.86,10889.18,0.0,0.0,10889.18,1134.29,8,2024-07-29,,2024-09-12,Maintenance SaaS,PO-13242-Yv,2024,PAID,2024-09-26,FAC-2024-98750
5803,2024-04-01,50,PRIVE,17597.04,3519.41,21116.45,0.0,0.0,21116.45,1466.42,12,2024-04-01,2024-04-06,2024-06-30,Hébergement cloud,PO-23317-bq,2024,PAID,2024-06-16,FAC-2024-42562
5804,2023-11-07,89,PUBLIC,19467.04,3893.41,23360.45,973.35,2920.06,19467.04,1145.12,17,2023-11-07,2023-11-12,2024-01-26,Développement logiciel,PO-00628-Fe,2023,PAID,2024-01-19,FAC-2023-71071
5805,2024-02-19,62,PRIVE,2888.13,577.63,3465.76,0.0,0.0,3465.76,169.89,17,2024-02-21,,2024-04-15,Développement logiciel,PO-27729-Ej,2024,PAID,2024-04-09,FAC-2024-62459
5807,2024-03-01,48,PRIVE,12055.89,2411.18,14467.07,0.0,0.0,14467.07,1722.27,7,2024-03-01,2024-03-03,2024-05-18,Formation technique,PO-39350-gs,2024,PAID,2024-05-29,FAC-2024-60648
5808,2024-09-23,68,PUBLIC,23428.86,4685.77,28114.63,1171.44,3514.33,23428.86,1673.49,14,2024-09-25,2024-09-24,2024-11-10,Licence logicielle,PO-50543-Ja,2024,PAID,2024-11-16,FAC-2024-25262
5816,2024-05-10,93,PRIVE,814.0,162.8,976.8,0.0,0.0,976.8,814.0,1,2024-05-10,,2024-07-01,Hébergement cloud,PO-61992-bY,2024,PAID,2024-07-07,FAC-2024-91368
5821,2024-03-22,25,PUBLIC,12954.0,2590.8,15544.8,647.7,1943.1,12954.0,863.6,15,2024-03-23,,2024-05-09,Hébergement cloud,PO-62736-ts,2024,PAID,2024-04-24,FAC-2024-89729
5822,2024-07-05,56,PRIVE,777.0,155.4,932.4,0.0,0.0,932.4,55.5,14,2024-07-05,2024-07-09,2024-08-20,Formation technique,PO-29104-mq,2024,PAID,2024-09-03,FAC-2024-06031
5823,2023-09-30,37,PRIVE,2913.54,582.71,3496.25,0.0,0.0,3496.25,971.18,3,2023-09-30,2023-10-04,2023-12-06,Maintenance SaaS,PO-19829-ht,2023,PAID,2023-11-25,FAC-2023-60276
5824,2024-04-24,42,PUBLIC,9331.05,1866.21,11197.26,466.55,1399.66,9331.05,1866.21,5,2024-04-25,2024-04-27,2024-07-06,Maintenance SaaS,PO-55321-ri,2024,PAID,2024-07-07,FAC-2024-32076
5825,2024-03-04,46,PUBLIC,35982.4,7196.48,43178.88,1799.12,5397.36,35982.4,1799.12,20,2024-03-06,,2024-05-08,Développement logiciel,PO-09733-TF,2024,PAID,2024-04-28,FAC-2024-75217
5826,2025-02-13,69,PRIVE,16290.08,3258.02,19548.1,0.0,0.0,19548.1,958.24,17,2025-02-13,2025-02-14,2025-04-12,Développement logiciel,PO-30838-nd,2025,PAID,2025-04-24,FAC-2025-84899
5828,2024-12-20,20,PRIVE,11076.84,2215.37,13292.21,0.0,0.0,13292.21,1846.14,6,2024-12-22,2024-12-23,2025-03-20,Hébergement cloud,PO-88474-hW,2024,PAID,2025-03-17,FAC-2024-51705
5829,2024-05-13,73,PRIVE,18232.38,3646.48,21878.86,0.0,0.0,21878.86,1012.91,18,2024-05-15,2024-05-16,2024-07-29,Maintenance SaaS,PO-09862-dq,2024,PAID,2024-08-06,FAC-2024-96075
5831,2025-03-26,24,PUBLIC,56.68,11.34,68.02,2.83,8.5,56.69,56.68,1,2025-03-27,,2025-05-12,Consulting IT,PO-44625-aH,2025,PAID,2025-05-02,FAC-2025-48206
5833,2024-06-12,84,PRIVE,18371.3,3674.26,22045.56,0.0,0.0,22045.56,1837.13,10,2024-06-12,2024-06-15,2024-08-15,Maintenance SaaS,PO-54825-TL,2024,PAID,2024-08-10,FAC-2024-57423
5836,2024-01-11,8,PUBLIC,8517.51,1703.5,10221.01,425.88,1277.63,8517.5,501.03,17,2024-01-11,,2024-02-24,Licence logicielle,PO-64855-Ve,2024,PAID,2024-02-29,FAC-2024-30148
5837,2024-06-27,45,PRIVE,5291.44,1058.29,6349.73,0.0,0.0,6349.73,661.43,8,2024-06-28,2024-07-02,2024-09-25,Formation technique,PO-74437-yG,2024,PAID,2024-09-17,FAC-2024-58078
5839,2024-03-18,22,PUBLIC,3032.79,606.56,3639.35,151.64,454.92,3032.79,1010.93,3,2024-03-19,2024-03-20,2024-05-03,Développement logiciel,PO-60539-ky,2024,PAID,2024-05-16,FAC-2024-39955
5840,2024-03-13,62,PRIVE,925.44,185.09,1110.53,0.0,0.0,1110.53,231.36,4,2024-03-13,2024-03-17,2024-04-21,Formation technique,PO-38619-zP,2024,PAID,2024-04-29,FAC-2024-41187
5845,2024-09-30,36,PUBLIC,2637.54,527.51,3165.05,131.88,395.63,2637.54,439.59,6,2024-10-01,2024-10-04,2024-11-10,Licence logicielle,PO-84384-eT,2024,PAID,2024-10-29,FAC-2024-40997
5846,2023-11-15,98,PUBLIC,8063.23,1612.65,9675.88,403.16,1209.48,8063.24,1151.89,7,2023-11-16,2023-11-16,2024-01-01,Maintenance SaaS,PO-76185-zv,2023,PAID,2023-12-29,FAC-2023-76413
5851,2024-10-16,47,PRIVE,2809.76,561.95,3371.71,0.0,0.0,3371.71,351.22,8,2024-10-16,2024-10-19,2025-01-12,Formation technique,PO-82116-pl,2024,PAID,2025-01-03,FAC-2024-62593
5855,2025-04-05,84,PRIVE,21476.28,4295.26,25771.54,0.0,0.0,25771.54,1534.02,14,2025-04-05,2025-04-10,2025-06-23,Licence logicielle,PO-98346-wZ,2025,PAID,2025-07-08,FAC-2025-92091
5856,2023-10-20,81,PUBLIC,606.85,121.37,728.22,30.34,91.03,606.85,606.85,1,2023-10-21,,2023-12-06,Formation technique,PO-22372-vh,2023,PAID,2023-12-04,FAC-2023-26655
5857,2024-09-01,18,PUBLIC,2685.36,537.07,3222.43,134.27,402.8,2685.36,335.67,8,2024-09-03,2024-09-02,2024-11-23,Maintenance SaaS,PO-17165-lg,2024,PAID,2024-11-08,FAC-2024-85341
5861,2023-10-18,61,PRIVE,8853.12,1770.62,10623.74,0.0,0.0,10623.74,1475.52,6,2023-10-19,2023-10-23,2024-01-14,Hébergement cloud,PO-45451-pt,2023,PAID,2024-01-02,FAC-2023-72073
5862,2024-08-01,28,PRIVE,24366.44,4873.29,29239.73,0.0,0.0,29239.73,1740.46,14,2024-08-02,2024-08-04,2024-10-03,Licence logicielle,PO-19190-Ip,2024,PAID,2024-09-21,FAC-2024-75659
5867,2025-06-09,19,PRIVE,14976.94,2995.39,17972.33,0.0,0.0,17972.33,1361.54,11,2025-06-11,,2025-09-02,Maintenance SaaS,PO-71509-Rn,2025,PAID,2025-08-20,FAC-2025-94716
5872,2023-09-27,59,PUBLIC,19626.62,3925.32,23551.94,981.33,2943.99,19626.62,1509.74,13,2023-09-27,,2023-12-24,Maintenance SaaS,PO-34387-vg,2023,PAID,2023-12-21,FAC-2023-31889
5875,2024-01-15,69,PRIVE,5434.19,1086.84,6521.03,0.0,0.0,6521.03,286.01,19,2024-01-15,2024-01-19,2024-03-30,Consulting IT,PO-57941-mt,2024,PAID,2024-03-24,FAC-2024-21149
5876,2024-05-18,28,PRIVE,36656.89,7331.38,43988.27,0.0,0.0,43988.27,1929.31,19,2024-05-19,2024-05-20,2024-07-13,Formation technique,PO-66397-mB,2024,PAID,2024-06-29,FAC-2024-39699
5881,2024-08-11,21,PUBLIC,2985.28,597.06,3582.34,149.26,447.79,2985.29,746.32,4,2024-08-13,2024-08-16,2024-10-31,Maintenance SaaS,PO-41081-vz,2024,PAID,2024-10-30,FAC-2024-98930
5884,2025-06-05,56,PRIVE,21653.6,4330.72,25984.32,0.0,0.0,25984.32,1353.35,16,2025-06-07,2025-06-10,2025-07-16,Licence logicielle,PO-56879-SU,2025,PAID,2025-07-05,FAC-2025-96931
5889,2023-08-05,97,PRIVE,21937.6,4387.52,26325.12,0.0,0.0,26325.12,1096.88,20,2023-08-05,,2023-09-21,Licence logicielle,PO-24913-gs,2023,PAID,2023-09-22,FAC-2023-43871
5890,2024-01-01,61,PRIVE,37175.8,7435.16,44610.96,0.0,0.0,44610.96,1858.79,20,2024-01-02,2024-01-05,2024-02-27,Licence logicielle,PO-39431-Mo,2024,PAID,2024-02-12,FAC-2024-85149
5893,2023-07-30,80,PUBLIC,26636.8,5327.36,31964.16,1331.84,3995.52,26636.8,1331.84,20,2023-08-01,2023-08-02,2023-09-12,Licence logicielle,PO-88294-la,2023,PAID,2023-09-17,FAC-2023-56535
5895,2024-04-01,78,PUBLIC,10375.2,2075.04,12450.24,518.76,1556.28,10375.2,691.68,15,2024-04-03,,2024-05-07,Maintenance SaaS,PO-98592-lM,2024,PAID,2024-04-26,FAC-2024-19193
5898,2025-07-08,34,PUBLIC,7617.7,1523.54,9141.24,380.88,1142.65,7617.71,1523.54,5,2025-07-08,2025-07-13,2025-08-19,Développement logiciel,PO-14680-fV,2025,PAID,2025-08-25,FAC-2025-77807
5900,2024-10-05,18,PUBLIC,18137.25,3627.45,21764.7,906.86,2720.59,18137.25,1209.15,15,2024-10-06,2024-10-06,2024-11-27,Consulting IT,PO-16062-fH,2024,PAID,2024-12-11,FAC-2024-53888
5907,2024-06-05,54,PRIVE,714.9,142.98,857.88,0.0,0.0,857.88,142.98,5,2024-06-05,2024-06-06,2024-07-11,Licence logicielle,PO-73097-on,2024,PAID,2024-07-04,FAC-2024-24927
5909,2025-05-09,15,PUBLIC,946.2,189.24,1135.44,47.31,141.93,946.2,189.24,5,2025-05-10,,2025-06-12,Maintenance SaaS,PO-55832-ff,2025,PAID,2025-06-10,FAC-2025-14370
5911,2025-06-29,92,PUBLIC,31538.16,6307.63,37845.79,1576.91,4730.72,31538.16,1752.12,18,2025-06-29,2025-07-01,2025-08-27,Formation technique,PO-28625-Cw,2025,PAID,2025-09-05,FAC-2025-75123
5912,2023-08-05,3,PRIVE,4013.88,802.78,4816.66,0.0,0.0,4816.66,308.76,13,2023-08-06,2023-08-08,2023-09-17,Formation technique,PO-38833-Pl,2023,PAID,2023-09-16,FAC-2023-62112
5913,2024-07-11,26,PUBLIC,7138.8,1427.76,8566.56,356.94,1070.82,7138.8,1189.8,6,2024-07-12,2024-07-15,2024-09-21,Licence logicielle,PO-77728-YH,2024,PAID,2024-09-22,FAC-2024-93777
5914,2023-08-24,90,PRIVE,16009.3,3201.86,19211.16,0.0,0.0,19211.16,1600.93,10,2023-08-26,2023-08-26,2023-09-27,Développement logiciel,PO-90633-wZ,2023,PAID,2023-09-25,FAC-2023-37221
5915,2023-10-12,27,PRIVE,23493.2,4698.64,28191.84,0.0,0.0,28191.84,1174.66,20,2023-10-13,2023-10-15,2023-11-13,Maintenance SaaS,PO-49443-sj,2023,PAID,2023-11-15,FAC-2023-50947
5916,2025-03-16,93,PRIVE,2736.8,547.36,3284.16,0.0,0.0,3284.16,1368.4,2,2025-03-17,2025-03-20,2025-05-22,Développement logiciel,PO-79120-Ng,2025,PAID,2025-06-03,FAC-2025-82501
5917,2025-03-12,47,PRIVE,1107.42,221.48,1328.9,0.0,0.0,1328.9,184.57,6,2025-03-12,2025-03-13,2025-04-24,Développement logiciel,PO-32090-gP,2025,PAID,2025-04-10,FAC-2025-10622
5921,2024-07-12,89,PUBLIC,3280.08,656.02,3936.1,164.0,492.01,3280.09,1093.36,3,2024-07-12,,2024-08-26,Licence logicielle,PO-17121-oq,2024,PAID,2024-08-23,FAC-2024-66101
5925,2024-08-13,96,PRIVE,1285.31,257.06,1542.37,0.0,0.0,1542.37,1285.31,1,2024-08-14,2024-08-17,2024-10-30,Hébergement cloud,PO-06615-Gv,2024,PAID,2024-11-01,FAC-2024-10143
5929,2025-01-24,51,PUBLIC,8227.08,1645.42,9872.5,411.35,1234.06,8227.09,457.06,18,2025-01-26,2025-01-29,2025-03-04,Développement logiciel,PO-93466-lf,2025,PAID,2025-03-16,FAC-2025-78886
5930,2024-11-05,35,PUBLIC,27342.0,5468.4,32810.4,1367.1,4101.3,27342.0,1822.8,15,2024-11-05,2024-11-09,2024-12-15,Maintenance SaaS,PO-54358-oN,2024,PAID,2024-12-12,FAC-2024-84079
5931,2024-07-29,79,PUBLIC,22689.72,4537.94,27227.66,1134.49,3403.46,22689.71,1890.81,12,2024-07-31,2024-08-02,2024-10-07,Développement logiciel,PO-61478-Rx,2024,PAID,2024-09-22,FAC-2024-77739
5933,2024-10-16,68,PUBLIC,11803.33,2360.67,14164.0,590.17,1770.5,11803.33,1686.19,7,2024-10-16,2024-10-18,2024-11-16,Hébergement cloud,PO-08420-dL,2024,PAID,2024-11-18,FAC-2024-50060
5934,2024-02-21,60,PUBLIC,2264.88,452.98,2717.86,113.24,339.73,2264.89,188.74,12,2024-02-21,,2024-05-12,Consulting IT,PO-93622-oP,2024,PAID,2024-05-17,FAC-2024-55704
5935,2024-04-28,57,PUBLIC,14456.8,2891.36,17348.16,722.84,2168.52,14456.8,903.55,16,2024-04-28,2024-05-02,2024-07-21,Consulting IT,PO-93666-xk,2024,PAID,2024-07-21,FAC-2024-07627
5936,2024-03-29,90,PRIVE,24382.8,4876.56,29259.36,0.0,0.0,29259.36,1875.6,13,2024-03-29,2024-04-01,2024-04-30,Maintenance SaaS,PO-79044-CI,2024,PAID,2024-04-20,FAC-2024-89759
5937,2024-01-19,9,PUBLIC,26656.51,5331.3,31987.81,1332.83,3998.48,26656.5,1568.03,17,2024-01-21,2024-01-24,2024-04-02,Licence logicielle,PO-70105-Ll,2024,PAID,2024-03-18,FAC-2024-01656
5939,2024-06-01,91,PRIVE,1050.05,210.01,1260.06,0.0,0.0,1260.06,1050.05,1,2024-06-03,2024-06-05,2024-08-10,Développement logiciel,PO-17224-fZ,2024,PAID,2024-08-22,FAC-2024-29601
5940,2024-07-25,49,PRIVE,668.94,133.79,802.73,0.0,0.0,802.73,334.47,2,2024-07-26,2024-07-30,2024-09-06,Développement logiciel,PO-28113-RN,2024,PAID,2024-08-26,FAC-2024-18315
5942,2025-02-03,46,PUBLIC,7646.0,1529.2,9175.2,382.3,1146.9,7646.0,382.3,20,2025-02-05,2025-02-06,2025-03-10,Maintenance SaaS,PO-27588-XN,2025,PAID,2025-03-02,FAC-2025-62077
5946,2024-10-27,46,PUBLIC,1935.95,387.19,2323.14,96.8,290.39,1935.95,387.19,5,2024-10-29,2024-10-31,2024-12-17,Hébergement cloud,PO-03518-Je,2024,PAID,2024-12-07,FAC-2024-40088
5947,2025-04-05,3,PRIVE,19335.25,3867.05,23202.3,0.0,0.0,23202.3,1757.75,11,2025-04-05,,2025-06-23,Développement logiciel,PO-92378-cc,2025,PAID,2025-06-21,FAC-2025-67458
5948,2025-03-22,31,PUBLIC,19956.96,3991.39,23948.35,997.85,2993.54,19956.96,1247.31,16,2025-03-24,2025-03-24,2025-05-31,Hébergement cloud,PO-04397-Hf,2025,PAID,2025-05-23,FAC-2025-85662
5949,2025-03-21,26,PUBLIC,3984.48,796.9,4781.38,199.22,597.67,3984.49,442.72,9,2025-03-22,2025-03-24,2025-06-01,Licence logicielle,PO-84502-mm,2025,PAID,2025-05-24,FAC-2025-10014
5950,2024-10-25,49,PRIVE,3167.19,633.44,3800.63,0.0,0.0,3800.63,243.63,13,2024-10-25,2024-10-28,2024-12-31,Formation technique,PO-30606-Ll,2024,PAID,2025-01-13,FAC-2024-01099
5951,2023-08-26,10,PRIVE,1436.08,287.22,1723.3,0.0,0.0,1723.3,718.04,2,2023-08-28,,2023-11-17,Consulting IT,PO-11965-DH,2023,PAID,2023-11-17,FAC-2023-74648
5952,2025-01-08,82,PUBLIC,8375.52,1675.1,10050.62,418.78,1256.33,8375.51,697.96,12,2025-01-09,,2025-02-20,Formation technique,PO-06460-Pi,2025,PAID,2025-02-19,FAC-2025-91396
5953,2025-02-01,89,PUBLIC,2319.1,463.82,2782.92,115.95,347.87,2319.1,1159.55,2,2025-02-02,2025-02-06,2025-04-12,Licence logicielle,PO-66346-DX,2025,PAID,2025-04-14,FAC-2025-72888
5954,2024-04-22,65,PUBLIC,22951.46,4590.29,27541.75,1147.57,3442.72,22951.46,1639.39,14,2024-04-24,2024-04-24,2024-07-08,Maintenance SaaS,PO-67626-qn,2024,PAID,2024-07-11,FAC-2024-14636
5956,2023-11-09,64,PUBLIC,8085.42,1617.08,9702.5,404.27,1212.81,8085.42,1155.06,7,2023-11-11,2023-11-13,2024-01-05,Hébergement cloud,PO-72349-xp,2023,PAID,2024-01-07,FAC-2023-40780
5959,2024-08-12,63,PUBLIC,25060.38,5012.08,30072.46,1253.02,3759.06,25060.38,1474.14,17,2024-08-12,2024-08-16,2024-10-28,Consulting IT,PO-34943-KK,2024,PAID,2024-10-14,FAC-2024-66024
5960,2024-01-29,22,PUBLIC,8369.76,1673.95,10043.71,418.49,1255.46,8369.76,597.84,14,2024-01-29,2024-01-30,2024-04-24,Licence logicielle,PO-42988-oD,2024,PAID,2024-04-21,FAC-2024-71006
5965,2024-08-03,75,PRIVE,2792.44,558.49,3350.93,0.0,0.0,3350.93,698.11,4,2024-08-04,2024-08-07,2024-09-11,Consulting IT,PO-52547-nY,2024,PAID,2024-09-21,FAC-2024-71933
5968,2023-09-10,86,PRIVE,13575.2,2715.04,16290.24,0.0,0.0,16290.24,1696.9,8,2023-09-11,2023-09-11,2023-11-02,Maintenance SaaS,PO-00025-uD,2023,PAID,2023-10-31,FAC-2023-68510
5971,2024-06-11,27,PRIVE,22366.11,4473.22,26839.33,0.0,0.0,26839.33,1720.47,13,2024-06-12,,2024-07-14,Consulting IT,PO-00757-Fp,2024,PAID,2024-07-14,FAC-2024-03265
5973,2024-03-24,48,PRIVE,1459.65,291.93,1751.58,0.0,0.0,1751.58,1459.65,1,2024-03-25,,2024-06-14,Hébergement cloud,PO-26480-lr,2024,PAID,2024-05-31,FAC-2024-46143
5975,2024-11-25,72,PUBLIC,23718.37,4743.67,28462.04,1185.92,3557.76,23718.36,1824.49,13,2024-11-26,,2025-01-22,Consulting IT,PO-24857-ZR,2024,PAID,2025-01-09,FAC-2024-22632
5976,2024-02-29,36,PUBLIC,28454.2,5690.84,34145.04,1422.71,4268.13,28454.2,1422.71,20,2024-03-02,2024-03-02,2024-04-25,Formation technique,PO-86448-Fg,2024,PAID,2024-04-22,FAC-2024-48857
5977,2024-11-13,54,PRIVE,9398.88,1879.78,11278.66,0.0,0.0,11278.66,1566.48,6,2024-11-15,2024-11-16,2024-12-17,Maintenance SaaS,PO-54908-Pp,2024,PAID,2024-12-15,FAC-2024-47551
5979,2023-08-18,61,PRIVE,1772.98,354.6,2127.58,0.0,0.0,2127.58,886.49,2,2023-08-19,,2023-11-14,Hébergement cloud,PO-16977-Ul,2023,PAID,2023-11-15,FAC-2023-17127
5983,2024-07-31,53,PUBLIC,35258.4,7051.68,42310.08,1762.92,5288.76,35258.4,1762.92,20,2024-08-02,2024-08-02,2024-09-09,Développement logiciel,PO-15442-tu,2024,PAID,2024-09-15,FAC-2024-24993
5985,2024-10-12,92,PUBLIC,9159.48,1831.9,10991.38,457.97,1373.92,9159.49,1526.58,6,2024-10-13,,2024-12-16,Développement logiciel,PO-58740-XR,2024,PAID,2024-12-30,FAC-2024-59629
5986,2025-04-26,57,PUBLIC,5195.32,1039.06,6234.38,259.77,779.3,5195.31,1298.83,4,2025-04-28,2025-05-01,2025-07-02,Formation technique,PO-20453-qh,2025,PAID,2025-06-22,FAC-2025-97892
