STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID
1570,2023-10-23,VIREMENT RECU,REF: FAC-2023-96338 - Hébergement cloud,,22187.82,Paiement facture FAC-2023-96338,3906.0,2025-07-28 15:45:43.104561,releve_202310.csv,,text/csv,,2023-10-23,MATCHED,,
1571,2024-10-05,VIREMENT RECU,REF: FAC-2024-92435 - Hébergement cloud,,12939.3,Paiement facture FAC-2024-92435,3915.0,2025-07-28 15:45:43.104561,releve_202410.csv,,text/csv,,2024-10-05,MATCHED,,
1572,2023-10-06,VIREMENT RECU,REF: FAC-2023-81302 - Développement logiciel,,22729.25,Paiement facture FAC-2023-81302,3919.0,2025-07-28 15:45:43.104561,releve_202310.csv,,text/csv,,2023-10-06,MATCHED,,
1573,2023-11-06,VIREMENT RECU,REF: FAC-2023-59206 - Consulting IT,,11066.92,Paiement facture FAC-2023-59206,3921.0,2025-07-28 15:45:43.104561,releve_202311.csv,,text/csv,,2023-11-06,MATCHED,,
1574,2024-07-01,VIREMENT RECU,REF: FAC-2024-51614 - Consulting IT,,15409.8,Paiement facture FAC-2024-51614,3923.0,2025-07-28 15:45:43.104561,releve_202407.csv,,text/csv,,2024-07-01,MATCHED,,
1575,2025-05-15,VIREMENT RECU,REF: FAC-2025-31056 - Maintenance SaaS,,4757.4,Paiement facture FAC-2025-31056,3924.0,2025-07-28 15:45:43.104561,releve_202505.csv,,text/csv,,2025-05-15,MATCHED,,
1576,2025-02-06,VIREMENT RECU,REF: FAC-2025-67170 - Maintenance SaaS,,11988.86,Paiement facture FAC-2025-67170,3926.0,2025-07-28 15:45:43.104561,releve_202502.csv,,text/csv,,2025-02-06,MATCHED,,
1577,2025-09-02,VIREMENT RECU,REF: FAC-2025-32101 - Licence logicielle,,4123.91,Paiement facture FAC-2025-32101,3929.0,2025-07-28 15:45:43.104561,releve_202509.csv,,text/csv,,2025-09-02,MATCHED,,
1578,2024-07-27,VIREMENT RECU,REF: FAC-2024-17219 - Développement logiciel,,17777.38,Paiement facture FAC-2024-17219,3930.0,2025-07-28 15:45:43.104561,releve_202407.csv,,text/csv,,2024-07-27,MATCHED,,
1579,2024-07-25,VIREMENT RECU,REF: FAC-2024-55965 - Licence logicielle,,21262.67,Paiement facture FAC-2024-55965,3931.0,2025-07-28 15:45:43.104561,releve_202407.csv,,text/csv,,2024-07-25,MATCHED,,
1580,2024-05-17,VIREMENT RECU,REF: FAC-2024-21032 - Consulting IT,,337.53,Paiement facture FAC-2024-21032,3932.0,2025-07-28 15:45:43.104561,releve_202405.csv,,text/csv,,2024-05-17,MATCHED,,
1581,2025-03-13,VIREMENT RECU,REF: FAC-2025-74576 - Consulting IT,,35112.38,Paiement facture FAC-2025-74576,3934.0,2025-07-28 15:45:43.104561,releve_202503.csv,,text/csv,,2025-03-13,MATCHED,,
1582,2024-05-12,VIREMENT RECU,REF: FAC-2024-41371 - Hébergement cloud,,4916.47,Paiement facture FAC-2024-41371,3935.0,2025-07-28 15:45:43.104561,releve_202405.csv,,text/csv,,2024-05-12,MATCHED,,
1583,2024-02-07,VIREMENT RECU,REF: FAC-2023-28481 - Formation technique,,8842.5,Paiement facture FAC-2023-28481,3938.0,2025-07-28 15:45:43.104561,releve_202402.csv,,text/csv,,2024-02-07,MATCHED,,
1584,2025-03-18,VIREMENT RECU,REF: FAC-2025-37688 - Maintenance SaaS,,5640.76,Paiement facture FAC-2025-37688,3939.0,2025-07-28 15:45:43.104561,releve_202503.csv,,text/csv,,2025-03-18,MATCHED,,
1585,2023-12-17,VIREMENT RECU,REF: FAC-2023-82226 - Licence logicielle,,5811.6,Paiement facture FAC-2023-82226,3941.0,2025-07-28 15:45:43.104561,releve_202312.csv,,text/csv,,2023-12-17,MATCHED,,
1586,2025-06-18,VIREMENT RECU,REF: FAC-2025-35843 - Formation technique,,14527.25,Paiement facture FAC-2025-35843,3942.0,2025-07-28 15:45:43.104561,releve_202506.csv,,text/csv,,2025-06-18,MATCHED,,
1587,2024-01-08,VIREMENT RECU,REF: FAC-2023-82580 - Consulting IT,,27142.2,Paiement facture FAC-2023-82580,3943.0,2025-07-28 15:45:43.104561,releve_202401.csv,,text/csv,,2024-01-08,MATCHED,,
1588,2024-11-20,VIREMENT RECU,REF: FAC-2024-36487 - Licence logicielle,,4337.4,Paiement facture FAC-2024-36487,3945.0,2025-07-28 15:45:43.104561,releve_202411.csv,,text/csv,,2024-11-20,MATCHED,,
1589,2025-02-18,VIREMENT RECU,REF: FAC-2024-92308 - Licence logicielle,,12369.96,Paiement facture FAC-2024-92308,3947.0,2025-07-28 15:45:43.104561,releve_202502.csv,,text/csv,,2025-02-18,MATCHED,,
1590,2024-01-01,VIREMENT RECU,REF: FAC-2023-41308 - Hébergement cloud,,30634.63,Paiement facture FAC-2023-41308,3949.0,2025-07-28 15:45:43.104561,releve_202401.csv,,text/csv,,2024-01-01,MATCHED,,
1591,2024-10-26,VIREMENT RECU,REF: FAC-2024-65172 - Licence logicielle,,3079.8,Paiement facture FAC-2024-65172,3952.0,2025-07-28 15:45:43.104561,releve_202410.csv,,text/csv,,2024-10-26,MATCHED,,
1592,2025-01-08,VIREMENT RECU,REF: FAC-2024-40653 - Développement logiciel,,5056.74,Paiement facture FAC-2024-40653,3953.0,2025-07-28 15:45:43.104561,releve_202501.csv,,text/csv,,2025-01-08,MATCHED,,
1593,2023-12-22,VIREMENT RECU,REF: FAC-2023-24476 - Formation technique,,36707.76,Paiement facture FAC-2023-24476,3954.0,2025-07-28 15:45:43.104561,releve_202312.csv,,text/csv,,2023-12-22,MATCHED,,
1594,2024-04-28,VIREMENT RECU,REF: FAC-2024-31385 - Hébergement cloud,,886.0,Paiement facture FAC-2024-31385,3957.0,2025-07-28 15:45:43.104561,releve_202404.csv,,text/csv,,2024-04-28,MATCHED,,
1595,2024-07-05,VIREMENT RECU,REF: FAC-2024-33357 - Hébergement cloud,,1354.71,Paiement facture FAC-2024-33357,3958.0,2025-07-28 15:45:43.104561,releve_202407.csv,,text/csv,,2024-07-05,MATCHED,,
1596,2025-07-22,VIREMENT RECU,REF: FAC-2025-56830 - Licence logicielle,,2478.24,Paiement facture FAC-2025-56830,3961.0,2025-07-28 15:45:43.104561,releve_202507.csv,,text/csv,,2025-07-22,MATCHED,,
1597,2024-09-05,VIREMENT RECU,REF: FAC-2024-02770 - Consulting IT,,37603.1,Paiement facture FAC-2024-02770,3963.0,2025-07-28 15:45:43.104561,releve_202409.csv,,text/csv,,2024-09-05,MATCHED,,
1598,2025-08-03,VIREMENT RECU,REF: FAC-2025-72463 - Formation technique,,13436.88,Paiement facture FAC-2025-72463,3964.0,2025-07-28 15:45:43.104561,releve_202508.csv,,text/csv,,2025-08-03,MATCHED,,
1599,2025-04-17,VIREMENT RECU,REF: FAC-2025-17408 - Consulting IT,,997.99,Paiement facture FAC-2025-17408,3966.0,2025-07-28 15:45:43.104561,releve_202504.csv,,text/csv,,2025-04-17,MATCHED,,
1600,2025-08-19,VIREMENT RECU,REF: FAC-2025-15935 - Formation technique,,26741.09,Paiement facture FAC-2025-15935,3970.0,2025-07-28 15:45:43.104561,releve_202508.csv,,text/csv,,2025-08-19,MATCHED,,
1601,2025-09-27,VIREMENT RECU,REF: FAC-2025-17932 - Maintenance SaaS,,13404.53,Paiement facture FAC-2025-17932,3973.0,2025-07-28 15:45:43.104561,releve_202509.csv,,text/csv,,2025-09-27,MATCHED,,
1602,2025-07-20,VIREMENT RECU,REF: FAC-2025-06836 - Maintenance SaaS,,26149.65,Paiement facture FAC-2025-06836,3974.0,2025-07-28 15:45:43.104561,releve_202507.csv,,text/csv,,2025-07-20,MATCHED,,
1603,2023-11-15,VIREMENT RECU,REF: FAC-2023-41885 - Consulting IT,,13502.7,Paiement facture FAC-2023-41885,3976.0,2025-07-28 15:45:43.104561,releve_202311.csv,,text/csv,,2023-11-15,MATCHED,,
1604,2025-07-29,VIREMENT RECU,REF: FAC-2025-02859 - Développement logiciel,,11043.49,Paiement facture FAC-2025-02859,3979.0,2025-07-28 15:45:43.104561,releve_202507.csv,,text/csv,,2025-07-29,MATCHED,,
1605,2024-10-15,VIREMENT RECU,REF: FAC-2024-18160 - Licence logicielle,,21788.58,Paiement facture FAC-2024-18160,3980.0,2025-07-28 15:45:43.104561,releve_202410.csv,,text/csv,,2024-10-15,MATCHED,,
1606,2025-02-05,VIREMENT RECU,REF: FAC-2024-65906 - Hébergement cloud,,2644.94,Paiement facture FAC-2024-65906,3981.0,2025-07-28 15:45:43.104561,releve_202502.csv,,text/csv,,2025-02-05,MATCHED,,
1607,2025-06-08,VIREMENT RECU,REF: FAC-2025-13980 - Formation technique,,12458.16,Paiement facture FAC-2025-13980,3982.0,2025-07-28 15:45:43.104561,releve_202506.csv,,text/csv,,2025-06-08,MATCHED,,
1608,2024-09-16,VIREMENT RECU,REF: FAC-2024-37194 - Formation technique,,20877.91,Paiement facture FAC-2024-37194,3984.0,2025-07-28 15:45:43.104561,releve_202409.csv,,text/csv,,2024-09-16,MATCHED,,
1609,2024-06-28,VIREMENT RECU,REF: FAC-2024-70874 - Développement logiciel,,2336.98,Paiement facture FAC-2024-70874,3985.0,2025-07-28 15:45:43.104561,releve_202406.csv,,text/csv,,2024-06-28,MATCHED,,
1610,2024-05-30,VIREMENT RECU,REF: FAC-2024-62147 - Formation technique,,20360.42,Paiement facture FAC-2024-62147,3986.0,2025-07-28 15:45:43.104561,releve_202405.csv,,text/csv,,2024-05-30,MATCHED,,
1611,2024-05-18,VIREMENT RECU,REF: FAC-2024-86498 - Formation technique,,23265.29,Paiement facture FAC-2024-86498,3989.0,2025-07-28 15:45:43.104561,releve_202405.csv,,text/csv,,2024-05-18,MATCHED,,
1612,2024-03-25,VIREMENT RECU,REF: FAC-2023-83666 - Développement logiciel,,1142.11,Paiement facture FAC-2023-83666,3990.0,2025-07-28 15:45:43.104561,releve_202403.csv,,text/csv,,2024-03-25,MATCHED,,
1613,2025-04-28,VIREMENT RECU,REF: FAC-2025-19765 - Maintenance SaaS,,2391.49,Paiement facture FAC-2025-19765,3992.0,2025-07-28 15:45:43.104561,releve_202504.csv,,text/csv,,2025-04-28,MATCHED,,
1614,2024-09-28,VIREMENT RECU,REF: FAC-2024-55240 - Maintenance SaaS,,17904.45,Paiement facture FAC-2024-55240,3994.0,2025-07-28 15:45:43.104561,releve_202409.csv,,text/csv,,2024-09-28,MATCHED,,
1615,2025-07-10,VIREMENT RECU,REF: FAC-2025-30132 - Licence logicielle,,3757.49,Paiement facture FAC-2025-30132,3995.0,2025-07-28 15:45:43.104561,releve_202507.csv,,text/csv,,2025-07-10,MATCHED,,
1616,2023-12-07,VIREMENT RECU,REF: FAC-2023-92233 - Formation technique,,4897.76,Paiement facture FAC-2023-92233,3998.0,2025-07-28 15:45:43.104561,releve_202312.csv,,text/csv,,2023-12-07,MATCHED,,
1617,2025-02-14,VIREMENT RECU,REF: FAC-2024-31870 - Hébergement cloud,,13585.49,Paiement facture FAC-2024-31870,4001.0,2025-07-28 15:45:43.104561,releve_202502.csv,,text/csv,,2025-02-14,MATCHED,,
1618,2025-05-24,VIREMENT RECU,REF: FAC-2025-65351 - Hébergement cloud,,16123.02,Paiement facture FAC-2025-65351,4003.0,2025-07-28 15:45:43.104561,releve_202505.csv,,text/csv,,2025-05-24,MATCHED,,
1619,2024-11-28,VIREMENT RECU,REF: FAC-2024-85443 - Hébergement cloud,,9160.65,Paiement facture FAC-2024-85443,4006.0,2025-07-28 15:45:43.104561,releve_202411.csv,,text/csv,,2024-11-28,MATCHED,,
1620,2025-07-26,VIREMENT RECU,REF: FAC-2025-90682 - Formation technique,,4153.31,Paiement facture FAC-2025-90682,4008.0,2025-07-28 15:45:43.104561,releve_202507.csv,,text/csv,,2025-07-26,MATCHED,,
1621,2024-03-28,VIREMENT RECU,REF: FAC-2024-84638 - Formation technique,,7420.69,Paiement facture FAC-2024-84638,4012.0,2025-07-28 15:45:43.104561,releve_202403.csv,,text/csv,,2024-03-28,MATCHED,,
1622,2024-10-31,VIREMENT RECU,REF: FAC-2024-87343 - Hébergement cloud,,10229.4,Paiement facture FAC-2024-87343,4013.0,2025-07-28 15:45:43.104561,releve_202410.csv,,text/csv,,2024-10-31,MATCHED,,
1623,2024-11-21,VIREMENT RECU,REF: FAC-2024-73973 - Licence logicielle,,15649.52,Paiement facture FAC-2024-73973,4014.0,2025-07-28 15:45:43.104561,releve_202411.csv,,text/csv,,2024-11-21,MATCHED,,
1624,2024-12-26,VIREMENT RECU,REF: FAC-2024-92956 - Consulting IT,,14300.36,Paiement facture FAC-2024-92956,4019.0,2025-07-28 15:45:43.104561,releve_202412.csv,,text/csv,,2024-12-26,MATCHED,,
1625,2024-09-13,VIREMENT RECU,REF: FAC-2024-98370 - Maintenance SaaS,,13026.82,Paiement facture FAC-2024-98370,4020.0,2025-07-28 15:45:43.104561,releve_202409.csv,,text/csv,,2024-09-13,MATCHED,,
1626,2024-09-04,VIREMENT RECU,REF: FAC-2024-16694 - Maintenance SaaS,,21244.96,Paiement facture FAC-2024-16694,4024.0,2025-07-28 15:45:43.104561,releve_202409.csv,,text/csv,,2024-09-04,MATCHED,,
1627,2024-08-13,VIREMENT RECU,REF: FAC-2024-81000 - Licence logicielle,,6253.56,Paiement facture FAC-2024-81000,4027.0,2025-07-28 15:45:43.104561,releve_202408.csv,,text/csv,,2024-08-13,MATCHED,,
1628,2024-12-25,VIREMENT RECU,REF: FAC-2024-64375 - Développement logiciel,,20993.69,Paiement facture FAC-2024-64375,4029.0,2025-07-28 15:45:43.104561,releve_202412.csv,,text/csv,,2024-12-25,MATCHED,,
1629,2025-04-13,VIREMENT RECU,REF: FAC-2025-49903 - Maintenance SaaS,,5535.25,Paiement facture FAC-2025-49903,4030.0,2025-07-28 15:45:43.104561,releve_202504.csv,,text/csv,,2025-04-13,MATCHED,,
1630,2025-08-24,VIREMENT RECU,REF: FAC-2025-77794 - Hébergement cloud,,5174.91,Paiement facture FAC-2025-77794,4032.0,2025-07-28 15:45:43.104561,releve_202508.csv,,text/csv,,2025-08-24,MATCHED,,
1631,2024-09-02,VIREMENT RECU,REF: FAC-2024-37729 - Licence logicielle,,2562.24,Paiement facture FAC-2024-37729,4035.0,2025-07-28 15:45:43.104561,releve_202409.csv,,text/csv,,2024-09-02,MATCHED,,
1632,2024-01-20,VIREMENT RECU,REF: FAC-2023-02977 - Formation technique,,17631.75,Paiement facture FAC-2023-02977,4036.0,2025-07-28 15:45:43.119311,releve_202401.csv,,text/csv,,2024-01-20,MATCHED,,
1633,2025-03-02,VIREMENT RECU,REF: FAC-2025-92177 - Consulting IT,,16952.13,Paiement facture FAC-2025-92177,4037.0,2025-07-28 15:45:43.119311,releve_202503.csv,,text/csv,,2025-03-02,MATCHED,,
1634,2024-07-07,VIREMENT RECU,REF: FAC-2024-33143 - Consulting IT,,4245.48,Paiement facture FAC-2024-33143,4039.0,2025-07-28 15:45:43.119311,releve_202407.csv,,text/csv,,2024-07-07,MATCHED,,
1635,2024-04-29,VIREMENT RECU,REF: FAC-2024-79158 - Licence logicielle,,16022.4,Paiement facture FAC-2024-79158,4044.0,2025-07-28 15:45:43.119311,releve_202404.csv,,text/csv,,2024-04-29,MATCHED,,
1636,2024-02-07,VIREMENT RECU,REF: FAC-2023-71585 - Hébergement cloud,,3567.42,Paiement facture FAC-2023-71585,4046.0,2025-07-28 15:45:43.119311,releve_202402.csv,,text/csv,,2024-02-07,MATCHED,,
1637,2024-04-30,VIREMENT RECU,REF: FAC-2024-10915 - Consulting IT,,10046.09,Paiement facture FAC-2024-10915,4047.0,2025-07-28 15:45:43.119311,releve_202404.csv,,text/csv,,2024-04-30,MATCHED,,
1638,2025-06-23,VIREMENT RECU,REF: FAC-2025-62980 - Maintenance SaaS,,15866.26,Paiement facture FAC-2025-62980,4049.0,2025-07-28 15:45:43.119311,releve_202506.csv,,text/csv,,2025-06-23,MATCHED,,
1639,2025-08-31,VIREMENT RECU,REF: FAC-2025-48299 - Maintenance SaaS,,12169.04,Paiement facture FAC-2025-48299,4050.0,2025-07-28 15:45:43.119311,releve_202508.csv,,text/csv,,2025-08-31,MATCHED,,
1640,2025-04-04,VIREMENT RECU,REF: FAC-2025-54263 - Maintenance SaaS,,13326.2,Paiement facture FAC-2025-54263,4055.0,2025-07-28 15:45:43.119311,releve_202504.csv,,text/csv,,2025-04-04,MATCHED,,
1641,2025-06-12,VIREMENT RECU,REF: FAC-2025-45714 - Formation technique,,16473.42,Paiement facture FAC-2025-45714,4056.0,2025-07-28 15:45:43.119311,releve_202506.csv,,text/csv,,2025-06-12,MATCHED,,
1642,2025-06-14,VIREMENT RECU,REF: FAC-2025-85535 - Formation technique,,21198.84,Paiement facture FAC-2025-85535,4059.0,2025-07-28 15:45:43.119311,releve_202506.csv,,text/csv,,2025-06-14,MATCHED,,
1643,2025-03-11,VIREMENT RECU,REF: FAC-2025-27525 - Licence logicielle,,5501.31,Paiement facture FAC-2025-27525,4060.0,2025-07-28 15:45:43.119311,releve_202503.csv,,text/csv,,2025-03-11,MATCHED,,
1644,2024-09-24,VIREMENT RECU,REF: FAC-2024-54383 - Licence logicielle,,2456.16,Paiement facture FAC-2024-54383,4061.0,2025-07-28 15:45:43.119311,releve_202409.csv,,text/csv,,2024-09-24,MATCHED,,
1645,2024-10-19,VIREMENT RECU,REF: FAC-2024-91807 - Formation technique,,11286.24,Paiement facture FAC-2024-91807,4062.0,2025-07-28 15:45:43.119311,releve_202410.csv,,text/csv,,2024-10-19,MATCHED,,
1646,2024-11-03,VIREMENT RECU,REF: FAC-2024-12573 - Hébergement cloud,,420.76,Paiement facture FAC-2024-12573,4066.0,2025-07-28 15:45:43.120418,releve_202411.csv,,text/csv,,2024-11-03,MATCHED,,
1647,2025-02-18,VIREMENT RECU,REF: FAC-2025-27874 - Maintenance SaaS,,5241.0,Paiement facture FAC-2025-27874,4068.0,2025-07-28 15:45:43.120418,releve_202502.csv,,text/csv,,2025-02-18,MATCHED,,
1648,2024-05-09,VIREMENT RECU,REF: FAC-2024-31452 - Licence logicielle,,2190.11,Paiement facture FAC-2024-31452,4072.0,2025-07-28 15:45:43.120418,releve_202405.csv,,text/csv,,2024-05-09,MATCHED,,
1649,2023-10-24,VIREMENT RECU,REF: FAC-2023-44096 - Consulting IT,,31993.4,Paiement facture FAC-2023-44096,4076.0,2025-07-28 15:45:43.120418,releve_202310.csv,,text/csv,,2023-10-24,MATCHED,,
1650,2024-12-06,VIREMENT RECU,REF: FAC-2024-59533 - Hébergement cloud,,7947.24,Paiement facture FAC-2024-59533,4083.0,2025-07-28 15:45:43.120418,releve_202412.csv,,text/csv,,2024-12-06,MATCHED,,
1651,2024-06-10,VIREMENT RECU,REF: FAC-2024-68969 - Développement logiciel,,7576.09,Paiement facture FAC-2024-68969,4088.0,2025-07-28 15:45:43.120418,releve_202406.csv,,text/csv,,2024-06-10,MATCHED,,
1652,2024-07-28,VIREMENT RECU,REF: FAC-2024-27455 - Développement logiciel,,5133.9,Paiement facture FAC-2024-27455,4090.0,2025-07-28 15:45:43.120418,releve_202407.csv,,text/csv,,2024-07-28,MATCHED,,
1653,2025-02-01,VIREMENT RECU,REF: FAC-2024-53892 - Développement logiciel,,2141.34,Paiement facture FAC-2024-53892,4092.0,2025-07-28 15:45:43.120418,releve_202502.csv,,text/csv,,2025-02-01,MATCHED,,
1654,2024-09-17,VIREMENT RECU,REF: FAC-2024-84205 - Licence logicielle,,613.44,Paiement facture FAC-2024-84205,4094.0,2025-07-28 15:45:43.120418,releve_202409.csv,,text/csv,,2024-09-17,MATCHED,,
1655,2023-11-25,VIREMENT RECU,REF: FAC-2023-18819 - Hébergement cloud,,3048.36,Paiement facture FAC-2023-18819,4100.0,2025-07-28 15:45:43.121416,releve_202311.csv,,text/csv,,2023-11-25,MATCHED,,
1656,2025-03-06,VIREMENT RECU,REF: FAC-2024-00783 - Formation technique,,7154.09,Paiement facture FAC-2024-00783,4104.0,2025-07-28 15:45:43.121416,releve_202503.csv,,text/csv,,2025-03-06,MATCHED,,
1657,2023-12-18,VIREMENT RECU,REF: FAC-2023-90703 - Hébergement cloud,,10823.36,Paiement facture FAC-2023-90703,4106.0,2025-07-28 15:45:43.121416,releve_202312.csv,,text/csv,,2023-12-18,MATCHED,,
1658,2025-06-26,VIREMENT RECU,REF: FAC-2025-38888 - Formation technique,,937.0,Paiement facture FAC-2025-38888,4108.0,2025-07-28 15:45:43.121416,releve_202506.csv,,text/csv,,2025-06-26,MATCHED,,
1659,2025-02-16,VIREMENT RECU,REF: FAC-2024-65200 - Formation technique,,4114.09,Paiement facture FAC-2024-65200,4109.0,2025-07-28 15:45:43.121416,releve_202502.csv,,text/csv,,2025-02-16,MATCHED,,
1660,2024-10-31,VIREMENT RECU,REF: FAC-2024-85591 - Développement logiciel,,16344.47,Paiement facture FAC-2024-85591,4117.0,2025-07-28 15:45:43.121416,releve_202410.csv,,text/csv,,2024-10-31,MATCHED,,
1661,2025-09-20,VIREMENT RECU,REF: FAC-2025-22650 - Consulting IT,,25807.39,Paiement facture FAC-2025-22650,4123.0,2025-07-28 15:45:43.121416,releve_202509.csv,,text/csv,,2025-09-20,MATCHED,,
1662,2024-04-08,VIREMENT RECU,REF: FAC-2024-33113 - Hébergement cloud,,23720.45,Paiement facture FAC-2024-33113,4126.0,2025-07-28 15:45:43.121416,releve_202404.csv,,text/csv,,2024-04-08,MATCHED,,
1663,2024-05-24,VIREMENT RECU,REF: FAC-2024-85538 - Consulting IT,,948.0,Paiement facture FAC-2024-85538,4129.0,2025-07-28 15:45:43.121416,releve_202405.csv,,text/csv,,2024-05-24,MATCHED,,
1664,2024-02-21,VIREMENT RECU,REF: FAC-2023-35802 - Formation technique,,978.58,Paiement facture FAC-2023-35802,4131.0,2025-07-28 15:45:43.121416,releve_202402.csv,,text/csv,,2024-02-21,MATCHED,,
1665,2023-11-02,VIREMENT RECU,REF: FAC-2023-64371 - Développement logiciel,,11288.29,Paiement facture FAC-2023-64371,4133.0,2025-07-28 15:45:43.122292,releve_202311.csv,,text/csv,,2023-11-02,MATCHED,,
1666,2025-04-25,VIREMENT RECU,REF: FAC-2025-98109 - Formation technique,,14666.29,Paiement facture FAC-2025-98109,4136.0,2025-07-28 15:45:43.122292,releve_202504.csv,,text/csv,,2025-04-25,MATCHED,,
1667,2023-11-11,VIREMENT RECU,REF: FAC-2023-89589 - Développement logiciel,,9927.59,Paiement facture FAC-2023-89589,4137.0,2025-07-28 15:45:43.122292,releve_202311.csv,,text/csv,,2023-11-11,MATCHED,,
1668,2025-04-15,VIREMENT RECU,REF: FAC-2025-72644 - Licence logicielle,,11089.87,Paiement facture FAC-2025-72644,4138.0,2025-07-28 15:45:43.122292,releve_202504.csv,,text/csv,,2025-04-15,MATCHED,,
1669,2023-11-14,VIREMENT RECU,REF: FAC-2023-96988 - Maintenance SaaS,,2379.36,Paiement facture FAC-2023-96988,4139.0,2025-07-28 15:45:43.122292,releve_202311.csv,,text/csv,,2023-11-14,MATCHED,,
1670,2024-07-13,VIREMENT RECU,REF: FAC-2024-98020 - Maintenance SaaS,,21230.64,Paiement facture FAC-2024-98020,4144.0,2025-07-28 15:45:43.122292,releve_202407.csv,,text/csv,,2024-07-13,MATCHED,,
1671,2024-12-20,VIREMENT RECU,REF: FAC-2024-96537 - Maintenance SaaS,,6348.29,Paiement facture FAC-2024-96537,4146.0,2025-07-28 15:45:43.122292,releve_202412.csv,,text/csv,,2024-12-20,MATCHED,,
1672,2025-05-16,VIREMENT RECU,REF: FAC-2025-10350 - Développement logiciel,,10085.64,Paiement facture FAC-2025-10350,4147.0,2025-07-28 15:45:43.122292,releve_202505.csv,,text/csv,,2025-05-16,MATCHED,,
1673,2025-07-06,VIREMENT RECU,REF: FAC-2025-68292 - Formation technique,,41773.1,Paiement facture FAC-2025-68292,4148.0,2025-07-28 15:45:43.122292,releve_202507.csv,,text/csv,,2025-07-06,MATCHED,,
1674,2025-01-16,VIREMENT RECU,REF: FAC-2024-47862 - Hébergement cloud,,17335.87,Paiement facture FAC-2024-47862,4149.0,2025-07-28 15:45:43.122292,releve_202501.csv,,text/csv,,2025-01-16,MATCHED,,
1675,2024-01-05,VIREMENT RECU,REF: FAC-2023-17769 - Consulting IT,,22699.91,Paiement facture FAC-2023-17769,4152.0,2025-07-28 15:45:43.122292,releve_202401.csv,,text/csv,,2024-01-05,MATCHED,,
1676,2023-12-03,VIREMENT RECU,REF: FAC-2023-37021 - Consulting IT,,8548.74,Paiement facture FAC-2023-37021,4154.0,2025-07-28 15:45:43.122292,releve_202312.csv,,text/csv,,2023-12-03,MATCHED,,
1677,2025-09-16,VIREMENT RECU,REF: FAC-2025-38832 - Consulting IT,,23328.2,Paiement facture FAC-2025-38832,4156.0,2025-07-28 15:45:43.122292,releve_202509.csv,,text/csv,,2025-09-16,MATCHED,,
1678,2025-03-01,VIREMENT RECU,REF: FAC-2024-40636 - Développement logiciel,,29043.3,Paiement facture FAC-2024-40636,4157.0,2025-07-28 15:45:43.122292,releve_202503.csv,,text/csv,,2025-03-01,MATCHED,,
1679,2024-04-13,VIREMENT RECU,REF: FAC-2024-29151 - Hébergement cloud,,23283.96,Paiement facture FAC-2024-29151,4159.0,2025-07-28 15:45:43.123351,releve_202404.csv,,text/csv,,2024-04-13,MATCHED,,
1680,2025-04-30,VIREMENT RECU,REF: FAC-2025-32894 - Maintenance SaaS,,7485.66,Paiement facture FAC-2025-32894,4163.0,2025-07-28 15:45:43.123351,releve_202504.csv,,text/csv,,2025-04-30,MATCHED,,
1681,2023-10-21,VIREMENT RECU,REF: FAC-2023-16736 - Développement logiciel,,26844.95,Paiement facture FAC-2023-16736,4164.0,2025-07-28 15:45:43.123351,releve_202310.csv,,text/csv,,2023-10-21,MATCHED,,
1682,2024-12-19,VIREMENT RECU,REF: FAC-2024-60468 - Développement logiciel,,11510.51,Paiement facture FAC-2024-60468,4167.0,2025-07-28 15:45:43.123351,releve_202412.csv,,text/csv,,2024-12-19,MATCHED,,
1683,2024-03-29,VIREMENT RECU,REF: FAC-2024-96737 - Licence logicielle,,752.84,Paiement facture FAC-2024-96737,4168.0,2025-07-28 15:45:43.123351,releve_202403.csv,,text/csv,,2024-03-29,MATCHED,,
1684,2024-10-26,VIREMENT RECU,REF: FAC-2024-27504 - Développement logiciel,,2950.53,Paiement facture FAC-2024-27504,4169.0,2025-07-28 15:45:43.123351,releve_202410.csv,,text/csv,,2024-10-26,MATCHED,,
1685,2024-11-03,VIREMENT RECU,REF: FAC-2024-47187 - Consulting IT,,2169.49,Paiement facture FAC-2024-47187,4178.0,2025-07-28 15:45:43.123351,releve_202411.csv,,text/csv,,2024-11-03,MATCHED,,
1686,2024-05-23,VIREMENT RECU,REF: FAC-2024-49866 - Développement logiciel,,11862.61,Paiement facture FAC-2024-49866,4179.0,2025-07-28 15:45:43.123351,releve_202405.csv,,text/csv,,2024-05-23,MATCHED,,
1687,2024-01-14,VIREMENT RECU,REF: FAC-2023-88102 - Développement logiciel,,9230.1,Paiement facture FAC-2023-88102,4181.0,2025-07-28 15:45:43.123351,releve_202401.csv,,text/csv,,2024-01-14,MATCHED,,
1688,2024-03-06,VIREMENT RECU,REF: FAC-2023-51625 - Hébergement cloud,,8934.66,Paiement facture FAC-2023-51625,4183.0,2025-07-28 15:45:43.123351,releve_202403.csv,,text/csv,,2024-03-06,MATCHED,,
